"id","s1"
"732108046088834881",2018.02297018792
"47344582",2096.9410415709
"895820181126266695",1714.08285136915
"908772160503959142",1356.91516095552
"841992855797021992",1851.87863145912
"37209961",1862.92078454554
"28107117",1888.94098486821
"12604369",1817.61876397481
"635567434949366572",1650.73291656933
"653231046834017130",2027.96201329375
"732954152878008420",1902.67812007731
"700360486474313397",1790.2984208635
"13659871",1943.5900677795
"897919706570362967",2001.30837607729
"13998682",1929.40813718788
"32312468",1899.17957078695
"47870299",2015.90152642669
"37807603",1932.97527975021
"21577211",1666.91943839245
"992180635524620061",1835.33670618987
"714426707514819432",1720.41831098995
"740166355594264154",1651.22311442102
"776888971351739583",1884.17953630933
"17195893",1783.86708307203
"757304615588117949",2066.14431686943
"735257994956515880",1872.66606565867
"22434983",1846.0655661359
"933384461183132776",1934.97554678497
"35045926",1852.74773411926
"23482505",1708.34488453151
"8252104",1858.2702981738
"964633786107362007",1851.67955831263
"6468462",1981.18599188864
"52820683",2111.05560243436
"569162770621083690",1884.02480557681
"42671966",2011.2593652393
"5631903",1906.57290152894
"671784023252600509",1995.50883816882
"25750741",2012.61126121376
"552948063129239677",2028.77613468071
"839056487729299204",1897.5538677824
"27112358",1888.94098486821
"21391849",1908.76941400266
"674621989064636219",1803.42699840757
"42842762",1815.11038550548
"35773343",2018.29055311683
"970439991463445612",1877.8829559437
"54391818",1740.1253432544
"27509280",1782.70934482851
"611761793841869482",1812.58105309704
"705778708633220567",1963.65134224048
"975614034380256893",1726.82041155403
"19408516",2008.54178169971
"653111931586097955",2146.3790983167
"943498343696854101",1985.08156276012
"22569894",1908.3725975478
"44016081",2006.71817004747
"772625083598946338",1712.53239367484
"963008407445041328",1733.28915306138
"54342824",1783.29523282574
"7639521",1606.14592555361
"889157526291436732",1903.88845496948
"1043555010873166927",1721.34876367607
"914828199130851380",1817.16639195357
"44379773",1730.45336770749
"42715387",1538.65749403802
"874598062923367204",1868.91215147826
"51217071",2018.4996579826
"855891766061703141",1922.77390216754
"813141036861666339",1906.98689118457
"30557868",1950.80405718555
"979265346950845617",1815.06227815054
"27554125",1816.91682585929
"586527360182677089",1718.57075734607
"24290071",1954.19938921574
"944898960014418599",1856.049790475
"1936740",1723.16524175281
"11512985",1780.31974848514
"787525129882674319",1713.15239868303
"23274503",1853.51264922742
"1025583851443203174",1763.2991683718
"51445585",1956.62503729736
"770037437586709007",1892.48267732053
"20761423",1664.13524576498
"860078034305335575",2005.42911302421
"9315705",1927.05268565174
"688688410004435455",1709.51944252957
"986615721167826658",1883.99141742171
"40622234",2012.16760427766
"910792504538098550",1814.63298016345
"35614424",1841.79210958284
"953672723424856595",1898.27186887466
"42318659",1678.95614438142
"731298385030157900",2057.56254202245
"777845719535661781",1725.8899588679
"838756003615851523",2015.45786949059
"818776253504919317",1852.70687165288
"5347437",1554.1140831443
"1022525123815533284",1917.68169062058
"779192581454708786",2043.76908224217
"686093412015816360",1728.74152245724
"956019044286668896",2004.51327481579
"774764042569967907",1721.32655002831
"45846446",1917.0585250356
"35582089",1917.41697937041
"937743991553670727",1786.93058519319
"13831080",1972.27210049567
"659986",1676.67007316746
"1011027625250669279",1482.62344433632
"18487637",1876.62564989177
"45105289",1765.45150894708
"922048853171442608",1852.92924383428
"26755517",1978.46415600622
"858780834714802319",2017.64308731206
"37832713",2008.10477891148
"40483667",1908.3725975478
"988084293034320864",1410.05873876998
"48311778",1937.45692341728
"731525183887783714",2055.27913121734
"689768447284830545",1734.15339300323
"34068839",2010.03915420744
"8656743",1630.87137958846
"1039837151925950832",1710.42768156793
"13358432",1787.27117429014
"745524390513431446",1720.49297932775
"1022887813151486194",1978.9505987739
"41453394",1514.02397176336
"24918275",1619.03509953352
"54335389",1738.4684434158
"793019747797442593",1790.26578235977
"31178487",1907.46435850943
"38160401",1670.4999862553
"24972517",1984.97065228174
"1003745090356162116",1876.6110110643
"3138351",1820.21559575788
"53989770",2006.31980759051
"18527181",1823.72527751254
"926245977091142008",1913.11828178099
"891523792539994243",2069.3249841346
"883766402448845072",1620.26217567635
"754474494838555627",1795.82338395664
"52922381",1781.57358267948
"870345135525475141",1908.3725975478
"12754577",1908.3725975478
"16302576",2004.19079460617
"1004283782586351397",1887.4830996654
"690166406246340329",1803.80499868377
"1001237630871589276",1751.79757973938
"51435213",1964.08060284903
"679236156119656441",1610.2061497683
"20235568",1744.70974168761
"698850712096141475",1514.36473664137
"943727293662506572",1963.47635164888
"562273398233310583",1928.50765832096
"51453218",1925.04151123912
"882820464624804659",1912.46995469887
"715404243365272214",1789.90167690063
"47328611",1826.407536054
"20586963",1910.4599578563
"658165734146739635",2082.10400705884
"976255006439000780",1771.21510917895
"21913",1698.8749417498
"978326620963810661",2036.02349398804
"6364673",1787.78358987392
"959529110487453427",1611.11952288201
"1011204750061662371",1876.36696641666
"664084044932877091",1840.59082606932
"46814336",2007.08444635955
"819885558177176872",2005.28796044222
"694857320391184517",1715.53041263724
"937645384668108165",1959.81818839299
"723174972783640817",1962.57304430439
"933451668935657101",1908.50518378923
"42743449",1834.80123108727
"1018937441498951847",1949.18288060502
"573217195003184747",1712.26637329242
"24448342",1841.29106725658
"988652996758441490",1748.70700306583
"877751497644643812",1928.04118978132
"866976300595521910",2060.58143840283
"28311114",1628.46073213918
"1006161482028441543",893.077219617163
"33310791",1820.40442061909
"45347643",2086.86871608287
"802927388053524873",1935.02757357086
"22310305",1816.48615615376
"924246213244772259",1658.94350910255
"894928248932291492",1830.1180756928
"28227836",1991.20930970549
"1005769316812466951",1877.70108016819
"47095909",1471.76797023641
"21853186",1933.73546475187
"788529677978865032",1830.06868363008
"1003224578872304385",1764.20783927177
"15648459",1876.06842121985
"12798674",1856.81916713037
"50092099",1824.39639224259
"51468414",1827.48003263954
"15008574",1915.85131341767
"248014",1948.33359542701
"892832608717740339",1714.96887675976
"448104",1668.45942296169
"1000292418610835657",1908.3725975478
"551448362493059866",1933.38937360758
"21140065",1724.11693935627
"953837293304150686",1933.21881145294
"34538696",1848.68874394068
"37687267",1908.3725975478
"34929386",1962.38179071364
"40904332",1928.58239385781
"906495487858698325",887.771488408132
"871938222700272619",878.66688437672
"703167656545973227",1915.79422103315
"125176",1555.50835372605
"546992172231995022",1859.93590262128
"755558",1890.16567460902
"22505866",1880.50217980003
"44181633",2012.16760427766
"814537539514681800",1908.3725975478
"3971726",1821.34974179199
"39954476",1848.81324733618
"50092727",2131.7616375874
"931366114493009795",1834.63209246966
"36005894",1831.32052128569
"21163623",1895.36612206208
"995975121236852447",2015.45786949059
"755885807689048946",1720.41831098995
"749925573670595678",1946.16939571509
"51465302",2107.1964329442
"1021355010951172752",1859.90027462697
"842375989109963840",2013.78641007952
"34179989",1823.48815320423
"48258110",2074.7081049587
"50007462",1966.94250004872
"851553094309845658",1598.80153590135
"881866425095040351",1696.89295058349
"753809687233713202",1707.7251781006
"4588807",1719.85265689274
"945911324848298814",1845.79355378368
"766977627250888021",1742.32711614952
"41696939",1660.88475774292
"838836701465376791",1720.99944128211
"52202007",1826.88469087827
"46549009",1697.24432923602
"1034111161307090550",1372.2693216992
"749463145258836431",1903.23314191556
"832137825019254833",2036.05066920295
"865249520880072777",2035.97867506926
"874633861077921368",2020.78673259116
"1042285463819910552",1891.91365848003
"14831562",1954.32697333664
"805064294975438980",1965.83592737585
"903155509561260454",2015.45786949059
"5761885",2012.16760427766
"5961772",1908.3725975478
"39966440",1886.6092429155
"52477526",1908.3725975478
"50882256",1810.99471851572
"50645581",1890.91461318016
"54054764",1580.19107866398
"15041985",1706.21374062429
"921788305000768403",1914.6093538763
"681977772633720398",1779.75543306205
"715315237221795674",1943.04502207183
"4318059",1785.17169480958
"18416795",1917.34689458299
"22032043",1889.74235007889
"40160433",1936.58547257422
"21281197",1868.2099985723
"873347642082088860",1800.76540567353
"42720667",877.376171763301
"880607026059023784",1936.70774835468
"4679955",1829.80496262461
"19946831",1946.91115434725
"968207932749862784",1840.97601824285
"925648624985397790",1710.51446019968
"933503883855879047",2039.2121365305
"28220710",1914.29390523618
"1019844928155516711",1875.40263501408
"858609833316364347",1843.42915976097
"1000252377362444636",1720.41831098995
"35572828",1871.12584917586
"679251094277265342",880.323746035689
"54163567",2098.19885059226
"831887238207567105",1704.97824733774
"32587632",1761.86147158047
"41113261",2005.64112363735
"29548839",1865.43538622721
"42202219",1623.29202507829
"33288404",1907.97596071744
"681208131918140413",1992.9453416228
"849324342182298761",1778.1033925268
"28604839",1860.84713449307
"29765542",1738.03954172034
"43606103",1799.001666749
"23205966",1907.84904564739
"827768631980392538",1719.51007195158
"1995592",1660.30516911855
"52706178",2016.67738562782
"829276983804768957",1908.3725975478
"720212490867839664",2006.84970857296
"585568481664319320",1980.96270141717
"674891436783527030",1970.31871447842
"979115090468996112",1768.00407935584
"627789510779552820",1653.04231930477
"14112559",1854.75865775006
"961006",1689.17381087976
"26574530",1707.80433478697
"887967136695027458",1956.17123539578
"37130562",1974.72982573726
"949683989024178012",1842.43469820513
"46802773",1539.56573307638
"2532975",1791.67283590909
"49215656",1735.16150480029
"9761890",2019.86290636966
"1020468885295007329",1815.93764564217
"937985466918948775",1939.23216915298
"713049769583561030",1982.31298120148
"18773655",1835.99341658263
"35493651",1856.75830944917
"759718085882883202",1900.5200961519
"23559355",1744.16553411841
"18809180",1799.74987315035
"23631177",1666.26479568578
"19050386",2008.90079716975
"36007371",1654.63246829157
"892121509051430866",1889.86018515379
"1040964779164833733",1794.35113646874
"1008752347711818081",1658.65805638111
"25193115",1765.05676353171
"25080824",2010.35112620093
"958238894237639823",1721.32655002831
"756733561202282784",1899.7324977862
"739998589335684219",1888.04228228659
"575441480842553082",1624.57110820873
"52269475",1829.68496559777
"829783053362364517",2147.08637041992
"53204972",2077.39256387892
"22251747",1926.58002933182
"732862632185724337",881.231985074054
"772518170946106661",1820.63845580246
"7027063",2004.19079460617
"51985429",1855.82602786435
"15161567",1669.81835835137
"2997414",1956.95975855023
"26756317",1773.69117513025
"765954895505819490",1839.59459616312
"8685139",1783.26978676713
"680466458223299651",1948.95080378294
"843789431473187496",1955.47629447564
"19805434",1494.65607758007
"39991541",1962.03735081238
"25521321",2012.16760427766
"1027961088845910273",1876.87052378046
"1010341736303527888",1773.84510331345
"999302847719165315",1756.6966781408
"572359625603226701",1887.18087748512
"1365609",1867.01644215922
"582833790411644565",2044.65903141483
"960162769816303180",1788.82281541152
"963934821067372815",1452.61550509354
"52708672",1908.3725975478
"1006621523563827818",1810.7819934992
"50780994",1203.39973462951
"901719065426958617",1880.01769639024
"1018239809258742149",1878.21381881583
"2163742",1737.17322799116
"35466121",1945.68992969966
"612209813935397709",2012.16760427766
"1022823775402664295",1649.43689314284
"975995957512179640",1823.91979553099
"989776083447399183",1721.32655002831
"1038642795987491666",1722.16227973385
"1026850572883997693",1711.3359206063
"969708925511036055",1646.72853628053
"32420319",1931.6330502901
"1038413325241000258",1826.0674253403
"966221396225646994",1885.82668333452
"18769488",1974.40925202426
"10541223",1873.40663423257
